Chromosome,Position,Coverage
PV426769.1,10367,870
PV426769.1,10368,872
PV426769.1,10369,873
PV426769.1,10370,873
PV426769.1,10371,873
PV426769.1,10372,873
PV426769.1,10373,873
PV426769.1,10374,875
PV426769.1,10375,877
PV426769.1,10376,880
PV426769.1,10377,880
PV426769.1,10378,879
PV426769.1,10379,881
PV426769.1,10380,895
PV426769.1,10381,897
PV426769.1,10382,899
PV426769.1,10383,911
PV426769.1,10384,910
PV426769.1,10385,935
PV426769.1,10386,935
PV426769.1,10387,935
PV426769.1,10388,937
PV426769.1,10389,935
PV426769.1,10390,950
PV426769.1,10391,981
PV426769.1,10392,995
PV426769.1,10393,995
PV426769.1,10394,983
PV426769.1,10395,984
PV426769.1,10396,1004
PV426769.1,10397,1004
PV426769.1,10398,1019
PV426769.1,10399,1017
PV426769.1,10400,1011
PV426769.1,10401,1013
PV426769.1,10402,1013
PV426769.1,10403,1015
PV426769.1,10404,1015
PV426769.1,10405,1011
PV426769.1,10406,1018
PV426769.1,10407,1011
PV426769.1,10408,1014
PV426769.1,10409,1018
PV426769.1,10410,1020
PV426769.1,10411,1041
PV426769.1,10412,1039
PV426769.1,10413,1046
PV426769.1,10414,1047
PV426769.1,10415,1051
PV426769.1,10416,1060
PV426769.1,10417,1060
PV426769.1,10418,1062
PV426769.1,10419,1060
PV426769.1,10420,1061
PV426769.1,10421,1081
PV426769.1,10422,1083
PV426769.1,10423,1085
PV426769.1,10424,1086
PV426769.1,10425,1109
PV426769.1,10426,1147
PV426769.1,10427,1145
PV426769.1,10428,1146
PV426769.1,10429,1149
PV426769.1,10430,1148
PV426769.1,10431,1157
PV426769.1,10432,1157
PV426769.1,10433,1170
PV426769.1,10434,1172
PV426769.1,10435,1168
PV426769.1,10436,1190
PV426769.1,10437,1190
PV426769.1,10438,1268
PV426769.1,10439,1270
PV426769.1,10440,1271
PV426769.1,10441,1301
PV426769.1,10442,1299
PV426769.1,10443,1311
PV426769.1,10444,1311
PV426769.1,10445,1313
PV426769.1,10446,1315
PV426769.1,10447,1308
PV426769.1,10448,1331
PV426769.1,10449,1332
PV426769.1,10450,1324
PV426769.1,10451,1344
PV426769.1,10452,1346
PV426769.1,10453,1350
PV426769.1,10454,1350
PV426769.1,10455,1358
PV426769.1,10456,1348
PV426769.1,10457,1357
PV426769.1,10458,1359
PV426769.1,10459,1360
PV426769.1,10460,1365
PV426769.1,10461,1359
PV426769.1,10462,1361
PV426769.1,10463,1367
PV426769.1,10464,1369
PV426769.1,10465,1371
PV426769.1,10466,1368
PV426769.1,10467,1370
PV426769.1,10468,1377
PV426769.1,10469,1382
PV426769.1,10470,1382
PV426769.1,10471,1390
PV426769.1,10472,1391
PV426769.1,10473,1399
PV426769.1,10474,1401
PV426769.1,10475,1406
PV426769.1,10476,1411
PV426769.1,10477,1405
PV426769.1,10478,1419
PV426769.1,10479,1434
PV426769.1,10480,1435
PV426769.1,10481,1450
PV426769.1,10482,1446
PV426769.1,10483,1465
PV426769.1,10484,1465
PV426769.1,10485,1462
PV426769.1,10486,1463
PV426769.1,10487,1447
PV426769.1,10488,1447
PV426769.1,10489,1444
PV426769.1,10490,1436
PV426769.1,10491,1436
PV426769.1,10492,1432
PV426769.1,10493,1436
PV426769.1,10494,1432
PV426769.1,10495,1440
PV426769.1,10496,1444
PV426769.1,10497,1442
PV426769.1,10498,1444
PV426769.1,10499,1446
PV426769.1,10500,1448
PV426769.1,10501,1448
PV426769.1,10502,1442
PV426769.1,10503,1440
PV426769.1,10504,1430
PV426769.1,10505,1428
PV426769.1,10506,1427
PV426769.1,10507,1425
PV426769.1,10508,1443
PV426769.1,10509,1455
PV426769.1,10510,1457
PV426769.1,10511,1457
PV426769.1,10512,1458
PV426769.1,10513,1471
PV426769.1,10514,1472
PV426769.1,10515,1473
PV426769.1,10516,1471
PV426769.1,10517,1456
PV426769.1,10518,1474
PV426769.1,10519,1472
PV426769.1,10520,1475
PV426769.1,10521,1482
PV426769.1,10522,1477
PV426769.1,10523,1508
PV426769.1,10524,1504
PV426769.1,10525,1505
PV426769.1,10526,1505
PV426769.1,10527,1484
PV426769.1,10528,1514
PV426769.1,10529,1519
PV426769.1,10530,1522
PV426769.1,10531,1523
PV426769.1,10532,1476
PV426769.1,10533,1475
PV426769.1,10534,1475
PV426769.1,10535,1477
PV426769.1,10536,1487
PV426769.1,10537,1427
PV426769.1,10538,1432
PV426769.1,10539,1427
PV426769.1,10540,1420
PV426769.1,10541,1415
PV426769.1,10542,1415
PV426769.1,10543,1417
PV426769.1,10544,1397
PV426769.1,10545,1413
PV426769.1,10546,1411
PV426769.1,10547,1412
PV426769.1,10548,1413
PV426769.1,10549,1409
PV426769.1,10550,1407
PV426769.1,10551,1406
PV426769.1,10552,1408
PV426769.1,10553,1404
PV426769.1,10554,1413
PV426769.1,10555,1414
PV426769.1,10556,1414
PV426769.1,10557,1442
PV426769.1,10558,1445
PV426769.1,10559,1446
PV426769.1,10560,1447
PV426769.1,10561,1452
PV426769.1,10562,1498
PV426769.1,10563,1497
PV426769.1,10564,1501
PV426769.1,10565,1504
PV426769.1,10566,1494
PV426769.1,10567,1497
PV426769.1,10568,1519
PV426769.1,10569,1522
PV426769.1,10570,1524
PV426769.1,10571,1501
PV426769.1,10572,1497
PV426769.1,10573,1497
PV426769.1,10574,1496
PV426769.1,10575,1493
PV426769.1,10576,1495
PV426769.1,10577,1438
PV426769.1,10578,1439
PV426769.1,10579,1418
PV426769.1,10580,1438
PV426769.1,10581,1471
PV426769.1,10582,1471
PV426769.1,10583,1487
PV426769.1,10584,1479
PV426769.1,10585,1533
PV426769.1,10586,1538
PV426769.1,10587,1535
PV426769.1,10588,1551
PV426769.1,10589,1478
PV426769.1,10590,1461
PV426769.1,10591,1461
PV426769.1,10592,1446
PV426769.1,10593,1454
PV426769.1,10594,1418
PV426769.1,10595,1416
PV426769.1,10596,1440
PV426769.1,10597,1460
PV426769.1,10598,1460
PV426769.1,10599,1454
PV426769.1,10600,1454
PV426769.1,10601,1456
PV426769.1,10602,1478
PV426769.1,10603,1482
PV426769.1,10604,1486
PV426769.1,10605,1442
PV426769.1,10606,1445
PV426769.1,10607,1449
PV426769.1,10608,1447
PV426769.1,10609,1447
PV426769.1,10610,1451
PV426769.1,10611,1458
PV426769.1,10612,1463
PV426769.1,10613,1462
PV426769.1,10614,1472
PV426769.1,10615,1473
PV426769.1,10616,1476
PV426769.1,10617,1478
PV426769.1,10618,1485
PV426769.1,10619,1483
PV426769.1,10620,1477
PV426769.1,10621,1490
PV426769.1,10622,1490
PV426769.1,10623,1479
PV426769.1,10624,1479
PV426769.1,10625,1465
PV426769.1,10626,1479
PV426769.1,10627,1470
PV426769.1,10628,1473
PV426769.1,10629,1472
PV426769.1,10630,1467
PV426769.1,10631,1467
PV426769.1,10632,1469
PV426769.1,10633,1469
PV426769.1,10634,1478
PV426769.1,10635,1466
PV426769.1,10636,1469
PV426769.1,10637,1465
PV426769.1,10638,1466
PV426769.1,10639,1474
PV426769.1,10640,1475
PV426769.1,10641,1475
PV426769.1,10642,1477
PV426769.1,10643,1463
PV426769.1,10644,1471
PV426769.1,10645,1471
PV426769.1,10646,1494
PV426769.1,10647,1492
PV426769.1,10648,1495
PV426769.1,10649,1488
PV426769.1,10650,1493
PV426769.1,10651,1491
PV426769.1,10652,1475
PV426769.1,10653,1486
PV426769.1,10654,1481
PV426769.1,10655,1480
PV426769.1,10656,1481
PV426769.1,10657,1469
PV426769.1,10658,1494
PV426769.1,10659,1483
PV426769.1,10660,1482
PV426769.1,10661,1536
PV426769.1,10662,1531
PV426769.1,10663,1533
PV426769.1,10664,1530
PV426769.1,10665,1530
PV426769.1,10666,1522
PV426769.1,10667,1538
PV426769.1,10668,1556
PV426769.1,10669,1562
PV426769.1,10670,1525
PV426769.1,10671,1577
PV426769.1,10672,1577
PV426769.1,10673,1667
PV426769.1,10674,1664
PV426769.1,10675,1666
PV426769.1,10676,1634
PV426769.1,10677,1627
PV426769.1,10678,1639
PV426769.1,10679,1644
PV426769.1,10680,1591
PV426769.1,10681,1586
PV426769.1,10682,1505
PV426769.1,10683,1507
PV426769.1,10684,1528
PV426769.1,10685,1534
PV426769.1,10686,1544
PV426769.1,10687,1541
PV426769.1,10688,1538
PV426769.1,10689,1540
PV426769.1,10690,1545
PV426769.1,10691,1565
PV426769.1,10692,1563
PV426769.1,10693,1575
PV426769.1,10694,1572
PV426769.1,10695,1570
PV426769.1,10696,1579
PV426769.1,10697,1578
PV426769.1,10698,1581
PV426769.1,10699,1582
PV426769.1,10700,1581
PV426769.1,10701,1585
PV426769.1,10702,1585
PV426769.1,10703,1590
PV426769.1,10704,1621
PV426769.1,10705,1629
PV426769.1,10706,1631
PV426769.1,10707,1652
PV426769.1,10708,1651
PV426769.1,10709,1655
PV426769.1,10710,1707
PV426769.1,10711,1710
PV426769.1,10712,1750
PV426769.1,10713,1731
PV426769.1,10714,1727
PV426769.1,10715,1725
PV426769.1,10716,1714
PV426769.1,10717,1717
PV426769.1,10718,1719
PV426769.1,10719,1722
PV426769.1,10720,1719
PV426769.1,10721,1709
PV426769.1,10722,1713
PV426769.1,10723,1706
PV426769.1,10724,1709
PV426769.1,10725,1709
PV426769.1,10726,1722
PV426769.1,10727,1730
PV426769.1,10728,1729
PV426769.1,10729,1729
PV426769.1,10730,1717
PV426769.1,10731,1742
PV426769.1,10732,1745
PV426769.1,10733,1765
PV426769.1,10734,1766
PV426769.1,10735,1759
PV426769.1,10736,1764
PV426769.1,10737,1771
PV426769.1,10738,1799
PV426769.1,10739,1806
PV426769.1,10740,1806
PV426769.1,10741,1807
PV426769.1,10742,1813
PV426769.1,10743,1814
PV426769.1,10744,1820
PV426769.1,10745,1817
PV426769.1,10746,1817
PV426769.1,10747,1879
PV426769.1,10748,1887
PV426769.1,10749,1910
PV426769.1,10750,1927
PV426769.1,10751,1926
PV426769.1,10752,1982
PV426769.1,10753,1986
PV426769.1,10754,2002
PV426769.1,10755,2052
PV426769.1,10756,2015
PV426769.1,10757,2032
PV426769.1,10758,2024
PV426769.1,10759,1992
PV426769.1,10760,2048
PV426769.1,10761,2025
PV426769.1,10762,2024
PV426769.1,10763,2028
PV426769.1,10764,2017
PV426769.1,10765,2023
PV426769.1,10766,2013
PV426769.1,10767,2027
PV426769.1,10768,2042
PV426769.1,10769,2033
PV426769.1,10770,2038
PV426769.1,10771,2038
PV426769.1,10772,2049
PV426769.1,10773,2061
PV426769.1,10774,2058
PV426769.1,10775,2056
PV426769.1,10776,2058
PV426769.1,10777,2044
PV426769.1,10778,2072
PV426769.1,10779,2110
PV426769.1,10780,2107
PV426769.1,10781,2107
PV426769.1,10782,2105
PV426769.1,10783,2105
PV426769.1,10784,2175
PV426769.1,10785,2176
PV426769.1,10786,2173
PV426769.1,10787,2203
PV426769.1,10788,2174
PV426769.1,10789,2225
PV426769.1,10790,2240
PV426769.1,10791,2234
PV426769.1,10792,2237
PV426769.1,10793,2222
PV426769.1,10794,2284
PV426769.1,10795,2316
PV426769.1,10796,2301
PV426769.1,10797,2296
PV426769.1,10798,2259
PV426769.1,10799,2317
PV426769.1,10800,2320
PV426769.1,10801,2312
PV426769.1,10802,2313
PV426769.1,10803,2273
PV426769.1,10804,2258
PV426769.1,10805,2265
PV426769.1,10806,2266
PV426769.1,10807,2263
PV426769.1,10808,2226
PV426769.1,10809,2230
PV426769.1,10810,2246
PV426769.1,10811,2242
PV426769.1,10812,2249
PV426769.1,10813,2252
PV426769.1,10814,2253
PV426769.1,10815,2261
PV426769.1,10816,2261
PV426769.1,10817,2263
PV426769.1,10818,2264
PV426769.1,10819,2254
PV426769.1,10820,2264
PV426769.1,10821,2265
PV426769.1,10822,2266
PV426769.1,10823,2276
PV426769.1,10824,2291
PV426769.1,10825,2301
PV426769.1,10826,2307
PV426769.1,10827,2317
PV426769.1,10828,2315
PV426769.1,10829,2322
PV426769.1,10830,2321
PV426769.1,10831,2318
PV426769.1,10832,2314
PV426769.1,10833,2298
PV426769.1,10834,2307
PV426769.1,10835,2323
PV426769.1,10836,2362
PV426769.1,10837,2358
PV426769.1,10838,2365
PV426769.1,10839,2373
PV426769.1,10840,2392
PV426769.1,10841,2394
PV426769.1,10842,2398
PV426769.1,10843,2400
PV426769.1,10844,2401
PV426769.1,10845,2322
PV426769.1,10846,2323
PV426769.1,10847,2309
PV426769.1,10848,2324
PV426769.1,10849,2311
PV426769.1,10850,2316
PV426769.1,10851,2319
PV426769.1,10852,2327
PV426769.1,10853,2317
PV426769.1,10854,2301
PV426769.1,10855,2307
PV426769.1,10856,2350
PV426769.1,10857,2360
PV426769.1,10858,2359
PV426769.1,10859,2355
PV426769.1,10860,2364
PV426769.1,10861,2361
PV426769.1,10862,2360
PV426769.1,10863,2372
PV426769.1,10864,2357
PV426769.1,10865,2339
PV426769.1,10866,2320
PV426769.1,10867,2325
PV426769.1,10868,2342
PV426769.1,10869,2331
PV426769.1,10870,2315
PV426769.1,10871,2325
PV426769.1,10872,2305
PV426769.1,10873,2313
PV426769.1,10874,2311
PV426769.1,10875,2308
PV426769.1,10876,2286
PV426769.1,10877,2279
PV426769.1,10878,2273
PV426769.1,10879,2273
PV426769.1,10880,2283
PV426769.1,10881,2276
PV426769.1,10882,2272
PV426769.1,10883,2261
PV426769.1,10884,2276
PV426769.1,10885,2282
PV426769.1,10886,2282
PV426769.1,10887,2285
PV426769.1,10888,2268
PV426769.1,10889,2343
PV426769.1,10890,2341
PV426769.1,10891,2346
PV426769.1,10892,2350
PV426769.1,10893,2331
PV426769.1,10894,2331
PV426769.1,10895,2334
PV426769.1,10896,2308
PV426769.1,10897,2306
PV426769.1,10898,2196
PV426769.1,10899,2197
PV426769.1,10900,2216
PV426769.1,10901,2204
PV426769.1,10902,2134
PV426769.1,10903,2066
PV426769.1,10904,2065
PV426769.1,10905,2070
PV426769.1,10906,2074
PV426769.1,10907,2084
PV426769.1,10908,2093
PV426769.1,10909,2051
PV426769.1,10910,2061
PV426769.1,10911,2045
PV426769.1,10912,2045
PV426769.1,10913,2045
PV426769.1,10914,2048
PV426769.1,10915,2049
PV426769.1,10916,2019
PV426769.1,10917,2013
PV426769.1,10918,2002
PV426769.1,10919,1997
PV426769.1,10920,1985
PV426769.1,10921,2045
PV426769.1,10922,2039
PV426769.1,10923,2026
PV426769.1,10924,2030
PV426769.1,10925,2035
PV426769.1,10926,2042
PV426769.1,10927,2039
PV426769.1,10928,2049
PV426769.1,10929,2052
PV426769.1,10930,1996
PV426769.1,10931,2012
PV426769.1,10932,2014
PV426769.1,10933,2021
PV426769.1,10934,2023
PV426769.1,10935,2000
PV426769.1,10936,2013
PV426769.1,10937,2012
PV426769.1,10938,2006
PV426769.1,10939,2006
PV426769.1,10940,1990
PV426769.1,10941,1987
PV426769.1,10942,2013
PV426769.1,10943,2020
PV426769.1,10944,2010
PV426769.1,10945,1977
PV426769.1,10946,1976
PV426769.1,10947,1970
PV426769.1,10948,1971
PV426769.1,10949,1961
PV426769.1,10950,1831
PV426769.1,10951,1819
PV426769.1,10952,1816
PV426769.1,10953,1815
PV426769.1,10954,1796
PV426769.1,10955,1817
PV426769.1,10956,1814
PV426769.1,10957,1824
PV426769.1,10958,1814
PV426769.1,10959,1814
PV426769.1,10960,1827
PV426769.1,10961,1832
PV426769.1,10962,1878
PV426769.1,10963,1884
PV426769.1,10964,1895
PV426769.1,10965,1903
PV426769.1,10966,1896
PV426769.1,10967,1893
PV426769.1,10968,1897
PV426769.1,10969,1867
PV426769.1,10970,1876
PV426769.1,10971,1878
PV426769.1,10972,1868
PV426769.1,10973,1862
PV426769.1,10974,1860
PV426769.1,10975,1862
PV426769.1,10976,1864
PV426769.1,10977,1867
PV426769.1,10978,1829
PV426769.1,10979,1830
PV426769.1,10980,1818
PV426769.1,10981,1824
PV426769.1,10982,1832
PV426769.1,10983,1850
PV426769.1,10984,1863
PV426769.1,10985,1859
PV426769.1,10986,1856
PV426769.1,10987,1865
PV426769.1,10988,1864
PV426769.1,10989,1885
PV426769.1,10990,1883
PV426769.1,10991,1901
PV426769.1,10992,1916
PV426769.1,10993,1925
PV426769.1,10994,1925
PV426769.1,10995,1927
PV426769.1,10996,1930
PV426769.1,10997,1946
PV426769.1,10998,1940
PV426769.1,10999,1939
PV426769.1,11000,1938
PV426769.1,11001,1930
PV426769.1,11002,1928
PV426769.1,11003,1927
PV426769.1,11004,1926
PV426769.1,11005,1930
PV426769.1,11006,1986
PV426769.1,11007,2010
PV426769.1,11008,2008
PV426769.1,11009,2004
PV426769.1,11010,2007
PV426769.1,11011,2071
PV426769.1,11012,2075
PV426769.1,11013,2075
PV426769.1,11014,2070
PV426769.1,11015,2060
PV426769.1,11016,2059
PV426769.1,11017,2083
PV426769.1,11018,2089
PV426769.1,11019,2095
PV426769.1,11020,2099
PV426769.1,11021,2104
PV426769.1,11022,2145
PV426769.1,11023,2159
PV426769.1,11024,2217
PV426769.1,11025,2256
PV426769.1,11026,2260
PV426769.1,11027,2273
PV426769.1,11028,2253
PV426769.1,11029,2268
PV426769.1,11030,2273
PV426769.1,11031,2262
PV426769.1,11032,2256
PV426769.1,11033,2246
PV426769.1,11034,2219
PV426769.1,11035,2245
PV426769.1,11036,2237
PV426769.1,11037,2245
PV426769.1,11038,2251
PV426769.1,11039,2258
PV426769.1,11040,2280
PV426769.1,11041,2281
PV426769.1,11042,2285
PV426769.1,11043,2338
PV426769.1,11044,2282
PV426769.1,11045,2278
PV426769.1,11046,2277
PV426769.1,11047,2257
PV426769.1,11048,2262
PV426769.1,11049,2262
PV426769.1,11050,2263
PV426769.1,11051,2267
PV426769.1,11052,2265
PV426769.1,11053,2291
PV426769.1,11054,2291
PV426769.1,11055,2293
PV426769.1,11056,2297
PV426769.1,11057,2300
PV426769.1,11058,2389
PV426769.1,11059,2394
PV426769.1,11060,2446
PV426769.1,11061,2446
PV426769.1,11062,2450
PV426769.1,11063,2457
PV426769.1,11064,2464
PV426769.1,11065,2499
PV426769.1,11066,2500
PV426769.1,11067,2456
PV426769.1,11068,2458
PV426769.1,11069,2451
PV426769.1,11070,2649
PV426769.1,11071,2644
PV426769.1,11072,2673
PV426769.1,11073,2673
PV426769.1,11074,2671
PV426769.1,11075,2718
PV426769.1,11076,2800
PV426769.1,11077,2806
PV426769.1,11078,2809
PV426769.1,11079,2711
PV426769.1,11080,2747
PV426769.1,11081,2753
PV426769.1,11082,2758
PV426769.1,11083,2757
PV426769.1,11084,2763
PV426769.1,11085,2735
PV426769.1,11086,2750
PV426769.1,11087,2750
PV426769.1,11088,2748
PV426769.1,11089,2714
PV426769.1,11090,2741
PV426769.1,11091,2745
PV426769.1,11092,2744
PV426769.1,11093,2746
PV426769.1,11094,2744
PV426769.1,11095,2732
PV426769.1,11096,2731
PV426769.1,11097,2739
PV426769.1,11098,2744
PV426769.1,11099,2729
PV426769.1,11100,2728
PV426769.1,11101,2736
PV426769.1,11102,2740
PV426769.1,11103,2740
PV426769.1,11104,2732
PV426769.1,11105,2725
PV426769.1,11106,2727
PV426769.1,11107,2837
PV426769.1,11108,2896
PV426769.1,11109,2906
PV426769.1,11110,2906
PV426769.1,11111,2901
PV426769.1,11112,2989
PV426769.1,11113,2994
PV426769.1,11114,2997
PV426769.1,11115,3005
PV426769.1,11116,2921
PV426769.1,11117,2946
PV426769.1,11118,2939
PV426769.1,11119,3018
PV426769.1,11120,3017
PV426769.1,11121,2911
PV426769.1,11122,2916
PV426769.1,11123,2904
PV426769.1,11124,2984
PV426769.1,11125,2994
PV426769.1,11126,2968
PV426769.1,11127,2966
PV426769.1,11128,2895
PV426769.1,11129,2908
PV426769.1,11130,2909
PV426769.1,11131,2908
PV426769.1,11132,2909
PV426769.1,11133,2780
PV426769.1,11134,2771
PV426769.1,11135,2772
PV426769.1,11136,2767
PV426769.1,11137,2769
PV426769.1,11138,2749
PV426769.1,11139,2752
PV426769.1,11140,2756
PV426769.1,11141,2748
PV426769.1,11142,2753
PV426769.1,11143,2746
PV426769.1,11144,2738
PV426769.1,11145,2735
PV426769.1,11146,2727
PV426769.1,11147,2711
PV426769.1,11148,2755
PV426769.1,11149,2743
PV426769.1,11150,2747
PV426769.1,11151,2747
PV426769.1,11152,2755
PV426769.1,11153,2752
PV426769.1,11154,2745
PV426769.1,11155,2746
PV426769.1,11156,2719
PV426769.1,11157,2675
PV426769.1,11158,2673
PV426769.1,11159,2669
PV426769.1,11160,2677
PV426769.1,11161,2694
PV426769.1,11162,2704
PV426769.1,11163,2711
PV426769.1,11164,2704
PV426769.1,11165,2703
PV426769.1,11166,2909
PV426769.1,11167,2916
PV426769.1,11168,2916
PV426769.1,11169,2925
PV426769.1,11170,2875
PV426769.1,11171,2940
PV426769.1,11172,2934
PV426769.1,11173,2927
PV426769.1,11174,2927
PV426769.1,11175,2653
PV426769.1,11176,2650
PV426769.1,11177,2652
PV426769.1,11178,2637
PV426769.1,11179,2640
PV426769.1,11180,2429
PV426769.1,11181,2538
PV426769.1,11182,2541
PV426769.1,11183,2550
PV426769.1,11184,2571
PV426769.1,11185,2608
PV426769.1,11186,2650
PV426769.1,11187,2651
PV426769.1,11188,2645
PV426769.1,11189,2643
PV426769.1,11190,2379
PV426769.1,11191,2384
PV426769.1,11192,2407
PV426769.1,11193,2352
PV426769.1,11194,2190
PV426769.1,11195,2076
PV426769.1,11196,2075
PV426769.1,11197,2080
PV426769.1,11198,2077
PV426769.1,11199,2010
PV426769.1,11200,2119
PV426769.1,11201,2139
PV426769.1,11202,2139
PV426769.1,11203,2145
PV426769.1,11204,2150
PV426769.1,11205,2153
PV426769.1,11206,2155
PV426769.1,11207,2162
PV426769.1,11208,2163
PV426769.1,11209,2181
PV426769.1,11210,2195
PV426769.1,11211,2194
PV426769.1,11212,2191
PV426769.1,11213,2187
PV426769.1,11214,2191
PV426769.1,11215,2194
PV426769.1,11216,2193
PV426769.1,11217,2218
PV426769.1,11218,2224
PV426769.1,11219,2236
PV426769.1,11220,2246
PV426769.1,11221,2238
PV426769.1,11222,2239
PV426769.1,11223,2269
PV426769.1,11224,2326
PV426769.1,11225,2356
PV426769.1,11226,2356
PV426769.1,11227,2372
PV426769.1,11228,2370
PV426769.1,11229,2367
PV426769.1,11230,2374
PV426769.1,11231,2396
PV426769.1,11232,2401
PV426769.1,11233,2370
PV426769.1,11234,2370
PV426769.1,11235,2360
PV426769.1,11236,2387
PV426769.1,11237,2395
PV426769.1,11238,2421
PV426769.1,11239,2424
PV426769.1,11240,2413
PV426769.1,11241,2421
PV426769.1,11242,2415
PV426769.1,11243,2426
PV426769.1,11244,2426
PV426769.1,11245,2418
PV426769.1,11246,2403
PV426769.1,11247,2402
PV426769.1,11248,2406
PV426769.1,11249,2411
PV426769.1,11250,2410
PV426769.1,11251,2413
PV426769.1,11252,2403
PV426769.1,11253,2400
PV426769.1,11254,2409
PV426769.1,11255,2415
PV426769.1,11256,2430
PV426769.1,11257,2455
PV426769.1,11258,2454
PV426769.1,11259,2489
PV426769.1,11260,2507
PV426769.1,11261,2503
PV426769.1,11262,2516
PV426769.1,11263,2513
PV426769.1,11264,2523
PV426769.1,11265,2528
PV426769.1,11266,2523
PV426769.1,11267,2550
PV426769.1,11268,2574
PV426769.1,11269,2569
PV426769.1,11270,2575
PV426769.1,11271,2564
PV426769.1,11272,2570
PV426769.1,11273,2575
PV426769.1,11274,2558
PV426769.1,11275,2549
PV426769.1,11276,2555
PV426769.1,11277,2538
PV426769.1,11278,2553
PV426769.1,11279,2553
PV426769.1,11280,2546
PV426769.1,11281,2544
PV426769.1,11282,2558
PV426769.1,11283,2579
PV426769.1,11284,2588
PV426769.1,11285,2570
PV426769.1,11286,2671
PV426769.1,11287,2679
PV426769.1,11288,2690
PV426769.1,11289,2701
PV426769.1,11290,2677
PV426769.1,11291,2662
PV426769.1,11292,2740
PV426769.1,11293,2730
PV426769.1,11294,2732
PV426769.1,11295,2644
PV426769.1,11296,2617
PV426769.1,11297,2618
PV426769.1,11298,2623
PV426769.1,11299,2665
PV426769.1,11300,2691
PV426769.1,11301,2718
PV426769.1,11302,2698
PV426769.1,11303,2908
PV426769.1,11304,2910
PV426769.1,11305,2912
PV426769.1,11306,2913
PV426769.1,11307,2902
PV426769.1,11308,2864
PV426769.1,11309,2876
PV426769.1,11310,2767
PV426769.1,11311,2799
PV426769.1,11312,2602
PV426769.1,11313,2576
PV426769.1,11314,2578
PV426769.1,11315,2577
PV426769.1,11316,2582
PV426769.1,11317,2596
PV426769.1,11318,2589
PV426769.1,11319,2595
PV426769.1,11320,2556
PV426769.1,11321,2550
PV426769.1,11322,2546
PV426769.1,11323,2542
PV426769.1,11324,2540
PV426769.1,11325,2540
PV426769.1,11326,2499
PV426769.1,11327,2501
PV426769.1,11328,2491
PV426769.1,11329,2490
PV426769.1,11330,2489
PV426769.1,11331,2485
PV426769.1,11332,2496
PV426769.1,11333,2507
PV426769.1,11334,2511
PV426769.1,11335,2504
PV426769.1,11336,2481
PV426769.1,11337,2477
PV426769.1,11338,2476
PV426769.1,11339,2475
PV426769.1,11340,2473
PV426769.1,11341,2419
PV426769.1,11342,2430
PV426769.1,11343,2418
PV426769.1,11344,2418
PV426769.1,11345,2418
PV426769.1,11346,2412
PV426769.1,11347,2402
PV426769.1,11348,2397
PV426769.1,11349,2401
PV426769.1,11350,2406
PV426769.1,11351,2296
PV426769.1,11352,2295
PV426769.1,11353,2283
PV426769.1,11354,2297
PV426769.1,11355,2315
PV426769.1,11356,2288
PV426769.1,11357,2289
PV426769.1,11358,2215
PV426769.1,11359,2212
PV426769.1,11360,2117
PV426769.1,11361,2118
PV426769.1,11362,2112
PV426769.1,11363,2080
PV426769.1,11364,2078
PV426769.1,11365,2041
PV426769.1,11366,2038
PV426769.1,11367,2032
PV426769.1,11368,1985
PV426769.1,11369,1976
PV426769.1,11370,1951
PV426769.1,11371,1946
PV426769.1,11372,1878
PV426769.1,11373,1871
PV426769.1,11374,1871
PV426769.1,11375,1870
PV426769.1,11376,1870
PV426769.1,11377,1863
PV426769.1,11378,1856
PV426769.1,11379,1854
PV426769.1,11380,1844
PV426769.1,11381,1843
PV426769.1,11382,1756
PV426769.1,11383,1753
PV426769.1,11384,1747
PV426769.1,11385,1745
PV426769.1,11386,1709
PV426769.1,11387,1692
PV426769.1,11388,1587
PV426769.1,11389,1586
PV426769.1,11390,1572
PV426769.1,11391,1567
PV426769.1,11392,1543
PV426769.1,11393,1539
PV426769.1,11394,1538
PV426769.1,11395,1536
PV426769.1,11396,1428
PV426769.1,11397,1428
PV426769.1,11398,1405
PV426769.1,11399,1399
PV426769.1,11400,1376
PV426769.1,11401,1190
PV426769.1,11402,1179
PV426769.1,11403,1059
PV426769.1,11404,1052
PV426769.1,11405,1042
PV426769.1,11406,1024
PV426769.1,11407,1006
PV426769.1,11408,767
PV426769.1,11409,753
PV426769.1,11410,755
PV426769.1,11411,754
PV426769.1,11412,696
PV426769.1,11413,696
PV426769.1,11414,696
PV426769.1,11415,696
PV426769.1,11416,696
PV426769.1,11417,696
PV426769.1,11418,696
PV426769.1,11419,696
PV426769.1,11420,696
PV426769.1,11421,696
PV426769.1,11422,696
PV426769.1,11423,696
PV426769.1,11424,696
PV426769.1,11425,696
PV426769.1,11426,696
PV426769.1,11427,696
PV426769.1,11428,696
PV426769.1,11429,696
PV426769.1,11430,696
PV426769.1,11431,696
PV426769.1,11432,696
PV426769.1,11433,696
PV426769.1,11434,696
PV426769.1,11435,696
PV426769.1,11436,696
PV426769.1,11437,696
PV426769.1,11438,694
PV426769.1,11439,694
PV426769.1,11440,694
PV426769.1,11441,692
PV426769.1,11442,694
PV426769.1,11443,694
PV426769.1,11444,694
PV426769.1,11445,694
PV426769.1,11446,694
PV426769.1,11447,694
